sample,in_db,out_db,gain_db
358,-10.000000,-1.718681,8.293576
359,-10.000000,-1.706496,8.305684
360,-10.000000,-1.694390,8.317713
361,-10.000000,-1.682362,8.329663
362,-10.000000,-1.670413,8.341536
363,-10.000000,-1.658543,8.353330
364,-10.000000,-1.646751,8.365048
365,-10.000000,-1.635036,8.376688
366,-10.000000,-1.623397,8.388253
367,-10.000000,-1.611834,8.399741
368,-10.000000,-1.600348,8.411154
369,-10.000000,-1.588937,8.422491
370,-10.000000,-1.577602,8.433754
371,-10.000000,-1.566340,8.444943
372,-10.000000,-1.555154,8.456058
373,-10.000000,-1.544041,8.467100
374,-10.000000,-1.533002,8.478069
375,-10.000000,-1.522035,8.488965
376,-10.000000,-1.511141,8.499789
377,-10.000000,-1.500319,8.510542
378,-10.000000,-1.489569,8.521223
379,-10.000000,-1.478889,8.531833
380,-10.000000,-1.468282,8.542373
381,-10.000000,-1.457744,8.552843
382,-10.000000,-1.447277,8.563243
383,-10.000000,-1.436879,8.573574
384,-10.000000,-1.426549,8.583837
385,-10.000000,-1.416290,8.594031
386,-10.000000,-1.406098,8.604157
387,-10.000000,-1.395975,8.614215
388,-10.000000,-1.385919,8.624206
389,-10.000000,-1.375931,8.634130
390,-10.000000,-1.366009,8.643988
391,-10.000000,-1.356153,8.653780
392,-10.000000,-1.346364,8.663507
393,-10.000000,-1.336640,8.673168
394,-10.000000,-1.326981,8.682764
395,-10.000000,-1.317388,8.692296
396,-10.000000,-1.307858,8.701764
397,-10.000000,-1.298393,8.711168
398,-10.000000,-1.288991,8.720509
399,-10.000000,-1.279654,8.729787
400,-10.000000,-1.270378,8.739002
401,-10.000000,-1.261166,8.748156
402,-10.000000,-1.252014,8.757247
403,-10.000000,-1.242926,8.766277
404,-10.000000,-1.233898,8.775246
405,-10.000000,-1.224932,8.784155
406,-10.000000,-1.216027,8.793003
407,-10.000000,-1.207182,8.801791
408,-10.000000,-1.198396,8.810519
409,-10.000000,-1.189670,8.819189
410,-10.000000,-1.181004,8.827799
411,-10.000000,-1.172395,8.836351
412,-10.000000,-1.163846,8.844845
413,-10.000000,-1.155355,8.853282
414,-10.000000,-1.146922,8.861660
415,-10.000000,-1.138546,8.869982
416,-10.000000,-1.130227,8.878247
417,-10.000000,-1.121965,8.886456
418,-10.000000,-1.113759,8.894608
419,-10.000000,-1.105610,8.902705
420,-10.000000,-1.097516,8.910747
421,-10.000000,-1.089477,8.918734
422,-10.000000,-1.081494,8.926666
423,-10.000000,-1.073565,8.934543
424,-10.000000,-1.065690,8.942367
425,-10.000000,-1.057869,8.950137
426,-10.000000,-1.050102,8.957854
427,-10.000000,-1.042388,8.965518
428,-10.000000,-1.034727,8.973129
429,-10.000000,-1.027118,8.980688
430,-10.000000,-1.019564,8.988195
431,-10.000000,-1.012059,8.995650
432,-10.000000,-1.004607,9.003054
433,-10.000000,-0.997206,9.010407
434,-10.000000,-0.989856,9.017709
435,-10.000000,-0.982557,9.024961
436,-10.000000,-0.975308,9.032162
437,-10.000000,-0.968110,9.039315
438,-10.000000,-0.960960,9.046417
439,-10.000000,-0.953861,9.053471
440,-10.000000,-0.946810,9.060475
441,-10.000000,-0.939809,9.067431
442,-10.000000,-0.932856,9.074339
443,-10.000000,-0.925952,9.081200
444,-10.000000,-0.919094,9.088012
445,-10.000000,-0.912285,9.094777
446,-10.000000,-0.905522,9.101495
447,-10.000000,-0.898808,9.108167
448,-10.000000,-0.892139,9.114792
449,-10.000000,-0.885518,9.121371
450,-10.000000,-0.878941,9.127905
451,-10.000000,-0.872410,9.134392
452,-10.000000,-0.865926,9.140835
453,-10.000000,-0.859487,9.147233
454,-10.000000,-0.853092,9.153586
455,-10.000000,-0.846742,9.159894
456,-10.000000,-0.840437,9.166159
457,-10.000000,-0.834175,9.172380
458,-10.000000,-0.827957,9.178557
459,-10.000000,-0.821783,9.184691
460,-10.000000,-0.815653,9.190782
461,-10.000000,-0.809564,9.196831
462,-10.000000,-0.803519,9.202837
463,-10.000000,-0.797516,9.208801
464,-10.000000,-0.791555,9.214723
465,-10.000000,-0.785636,9.220604
466,-10.000000,-0.779758,9.226443
467,-10.000000,-0.773922,9.232241
468,-10.000000,-0.768127,9.237998
469,-10.000000,-0.762372,9.243715
470,-10.000000,-0.756659,9.249392
471,-10.000000,-0.750985,9.255029
472,-10.000000,-0.745352,9.260626
473,-10.000000,-0.739758,9.266183
474,-10.000000,-0.734204,9.271702
475,-10.000000,-0.728688,9.277181
476,-10.000000,-0.723212,9.282622
477,-10.000000,-0.717775,9.288024
478,-10.000000,-0.712376,9.293388
479,-10.000000,-0.707014,9.298714
480,-10.000000,-0.701692,9.304002
481,-10.000000,-0.696406,9.309253
482,-10.000000,-0.691158,9.314467
483,-10.000000,-0.685947,9.319644
484,-10.000000,-0.680774,9.324784
485,-10.000000,-0.675637,9.329888
486,-10.000000,-0.670536,9.334955
487,-10.000000,-0.665471,9.339986
488,-10.000000,-0.660443,9.344982
489,-10.000000,-0.655451,9.349942
490,-10.000000,-0.650494,9.354867
491,-10.000000,-0.645572,9.359757
492,-10.000000,-0.640685,9.364612
493,-10.000000,-0.635833,9.369432
494,-10.000000,-0.631016,9.374218
495,-10.000000,-0.626233,9.378970
496,-10.000000,-0.621483,9.383688
497,-10.000000,-0.616769,9.388372
498,-10.000000,-0.612087,9.393023
499,-10.000000,-0.607440,9.397641
500,-10.000000,-0.602825,9.402225
501,-10.000000,-0.598244,9.406777
502,-10.000000,-0.593695,9.411296
503,-10.000000,-0.589179,9.415783
504,-10.000000,-0.584694,9.420238
505,-10.000000,-0.580243,9.424661
506,-10.000000,-0.575823,9.429052
507,-10.000000,-0.571435,9.433411
508,-10.000000,-0.567078,9.437740
509,-10.000000,-0.562753,9.442037
510,-10.000000,-0.558459,9.446303
511,-10.000000,-0.554195,9.450539
512,-10.000000,-0.549962,9.454744
513,-10.000000,-0.545760,9.458919
514,-10.000000,-0.541587,9.463064
515,-10.000000,-0.537446,9.467179
516,-10.000000,-0.533333,9.471264
517,-10.000000,-0.529251,9.475320
518,-10.000000,-0.525198,9.479347
519,-10.000000,-0.521174,9.483345
520,-10.000000,-0.517179,9.487314
521,-10.000000,-0.513213,9.491254
522,-10.000000,-0.509276,9.495166
523,-10.000000,-0.505367,9.499049
524,-10.000000,-0.501487,9.502904
525,-10.000000,-0.497634,9.506732
526,-10.000000,-0.493809,9.510532
527,-10.000000,-0.490011,9.514304
528,-10.000000,-0.486243,9.518049
529,-10.000000,-0.482500,9.521766
530,-10.000000,-0.478786,9.525457
531,-10.000000,-0.475097,9.529121
532,-10.000000,-0.471435,9.532759
533,-10.000000,-0.467801,9.536370
534,-10.000000,-0.464192,9.539955
535,-10.000000,-0.460611,9.543513
536,-10.000000,-0.457054,9.547046
537,-10.000000,-0.453524,9.550553
538,-10.000000,-0.450019,9.554035
539,-10.000000,-0.446541,9.557491
540,-10.000000,-0.443087,9.560922
541,-10.000000,-0.439658,9.564329
542,-10.000000,-0.436255,9.567710
543,-10.000000,-0.432876,9.571067
544,-10.000000,-0.429522,9.574399
545,-10.000000,-0.426192,9.577707
546,-10.000000,-0.422887,9.580990
547,-10.000000,-0.419607,9.584250
548,-10.000000,-0.416349,9.587486
549,-10.000000,-0.413116,9.590698
550,-10.000000,-0.409906,9.593887
551,-10.000000,-0.406720,9.597052
552,-10.000000,-0.403556,9.600194
553,-10.000000,-0.400418,9.603313
554,-10.000000,-0.397300,9.606410
555,-10.000000,-0.394207,9.609483
556,-10.000000,-0.391136,9.612535
557,-10.000000,-0.388087,9.615563
558,-10.000000,-0.385060,9.618570
559,-10.000000,-0.382056,9.621554
560,-10.000000,-0.379075,9.624517
561,-10.000000,-0.376114,9.627457
562,-10.000000,-0.373176,9.630376
563,-10.000000,-0.370259,9.633274
564,-10.000000,-0.367364,9.636150
565,-10.000000,-0.364491,9.639006
566,-10.000000,-0.361637,9.641840
567,-10.000000,-0.358805,9.644653
568,-10.000000,-0.355995,9.647445
569,-10.000000,-0.353205,9.650217
570,-10.000000,-0.350435,9.652969
571,-10.000000,-0.347686,9.655700
572,-10.000000,-0.344958,9.658411
573,-10.000000,-0.342248,9.661102
574,-10.000000,-0.339560,9.663773
575,-10.000000,-0.336891,9.666424
576,-10.000000,-0.334241,9.669056
577,-10.000000,-0.331612,9.671668
578,-10.000000,-0.329002,9.674261
579,-10.000000,-0.326411,9.676835
580,-10.000000,-0.323840,9.679390
581,-10.000000,-0.321287,9.681926
582,-10.000000,-0.318753,9.684443
583,-10.000000,-0.316239,9.686941
584,-10.000000,-0.313743,9.689421
585,-10.000000,-0.311265,9.691882
586,-10.000000,-0.308806,9.694325
587,-10.000000,-0.306365,9.696750
588,-10.000000,-0.303942,9.699157
589,-10.000000,-0.301537,9.701546
590,-10.000000,-0.299150,9.703918
591,-10.000000,-0.296781,9.706271
592,-10.000000,-0.294430,9.708607
593,-10.000000,-0.292095,9.710926
594,-10.000000,-0.289778,9.713228
595,-10.000000,-0.287479,9.715512
596,-10.000000,-0.285197,9.717780
597,-10.000000,-0.282932,9.720030
598,-10.000000,-0.280683,9.722264
599,-10.000000,-0.278451,9.724481
600,-10.000000,-0.276236,9.726681
601,-10.000000,-0.274038,9.728865
602,-10.000000,-0.271856,9.731033
603,-10.000000,-0.269690,9.733184
604,-10.000000,-0.267540,9.735320
605,-10.000000,-0.265407,9.737439
606,-10.000000,-0.263289,9.739543
607,-10.000000,-0.261187,9.741631
608,-10.000000,-0.259102,9.743703
609,-10.000000,-0.257031,9.745760
610,-10.000000,-0.254976,9.747801
611,-10.000000,-0.252937,9.749827
612,-10.000000,-0.250913,9.751838
613,-10.000000,-0.248903,9.753834
614,-10.000000,-0.246909,9.755815
615,-10.000000,-0.244931,9.757781
616,-10.000000,-0.242966,9.759732
617,-10.000000,-0.241017,9.761669
618,-10.000000,-0.239082,9.763591
619,-10.000000,-0.237162,9.765498
620,-10.000000,-0.235256,9.767391
621,-10.000000,-0.233365,9.769270
622,-10.000000,-0.231488,9.771135
623,-10.000000,-0.229625,9.772986
624,-10.000000,-0.227776,9.774823
625,-10.000000,-0.225940,9.776646
626,-10.000000,-0.224119,9.778455
627,-10.000000,-0.222311,9.780251
628,-10.000000,-0.220518,9.782033
629,-10.000000,-0.218737,9.783802
630,-10.000000,-0.216970,9.785557
631,-10.000000,-0.215216,9.787299
632,-10.000000,-0.213476,9.789028
633,-10.000000,-0.211749,9.790744
634,-10.000000,-0.210034,9.792447
635,-10.000000,-0.208333,9.794137
636,-10.000000,-0.206644,9.795814
637,-10.000000,-0.204969,9.797479
638,-10.000000,-0.203306,9.799131
639,-10.000000,-0.201655,9.800771
640,-10.000000,-0.200017,9.802398
641,-10.000000,-0.198391,9.804012
642,-10.000000,-0.196778,9.805615
643,-10.000000,-0.195178,9.807205
644,-10.000000,-0.193589,9.808784
645,-10.000000,-0.192012,9.810350
646,-10.000000,-0.190447,9.811905
647,-10.000000,-0.188894,9.813447
648,-10.000000,-0.187353,9.814978
649,-10.000000,-0.185824,9.816498
650,-10.000000,-0.184306,9.818006
651,-10.000000,-0.182800,9.819502
652,-10.000000,-0.181304,9.820987
653,-10.000000,-0.179820,9.822461
654,-10.000000,-0.178348,9.823923
655,-10.000000,-0.176887,9.825375
656,-10.000000,-0.175438,9.826815
657,-10.000000,-0.173998,9.828244
658,-10.000000,-0.172571,9.829663
659,-10.000000,-0.171153,9.831071
660,-10.000000,-0.169747,9.832468
661,-10.000000,-0.168351,9.833854
662,-10.000000,-0.166967,9.835230
663,-10.000000,-0.165592,9.836595
664,-10.000000,-0.164229,9.837950
665,-10.000000,-0.162875,9.839294
666,-10.000000,-0.161531,9.840628
667,-10.000000,-0.160199,9.841953
668,-10.000000,-0.158876,9.843266
669,-10.000000,-0.157563,9.844570
670,-10.000000,-0.156262,9.845864
671,-10.000000,-0.154968,9.847148
672,-10.000000,-0.153686,9.848422
673,-10.000000,-0.152413,9.849687
674,-10.000000,-0.151149,9.850942
675,-10.000000,-0.149896,9.852187
676,-10.000000,-0.148653,9.853422
677,-10.000000,-0.147418,9.854649
678,-10.000000,-0.146193,9.855865
679,-10.000000,-0.144977,9.857073
680,-10.000000,-0.143771,9.858271
681,-10.000000,-0.142574,9.859460
682,-10.000000,-0.141386,9.860640
683,-10.000000,-0.140208,9.861811
684,-10.000000,-0.139038,9.862973
685,-10.000000,-0.137878,9.864125
686,-10.000000,-0.136726,9.865270
687,-10.000000,-0.135583,9.866405
688,-10.000000,-0.134449,9.867531
689,-10.000000,-0.133323,9.868649
690,-10.000000,-0.132207,9.869758
691,-10.000000,-0.131098,9.870859
692,-10.000000,-0.129999,9.871951
693,-10.000000,-0.128908,9.873035
694,-10.000000,-0.127825,9.874111
695,-10.000000,-0.126751,9.875178
696,-10.000000,-0.125684,9.876237
697,-10.000000,-0.124627,9.877288
698,-10.000000,-0.123577,9.878331
699,-10.000000,-0.122535,9.879365
700,-10.000000,-0.121501,9.880392
701,-10.000000,-0.120477,9.881411
702,-10.000000,-0.119458,9.882422
703,-10.000000,-0.118449,9.883425
704,-10.000000,-0.117446,9.884420
705,-10.000000,-0.116452,9.885408
706,-10.000000,-0.115465,9.886388
707,-10.000000,-0.114486,9.887360
708,-10.000000,-0.113515,9.888325
709,-10.000000,-0.112551,9.889283
710,-10.000000,-0.111595,9.890233
711,-10.000000,-0.110645,9.891176
712,-10.000000,-0.109703,9.892111
713,-10.000000,-0.108769,9.893039
714,-10.000000,-0.107842,9.893960
715,-10.000000,-0.106922,9.894874
716,-10.000000,-0.106009,9.895781
717,-10.000000,-0.105103,9.896681
718,-10.000000,-0.104204,9.897574
719,-10.000000,-0.103312,9.898459
720,-10.000000,-0.102428,9.899338
721,-10.000000,-0.101549,9.900211
722,-10.000000,-0.100678,9.901076
723,-10.000000,-0.099813,9.901935
724,-10.000000,-0.098956,9.902787
725,-10.000000,-0.098105,9.903632
726,-10.000000,-0.097260,9.904471
727,-10.000000,-0.096423,9.905303
728,-10.000000,-0.095591,9.906129
729,-10.000000,-0.094765,9.906948
730,-10.000000,-0.093948,9.907761
731,-10.000000,-0.093135,9.908568
732,-10.000000,-0.092330,9.909369
733,-10.000000,-0.091530,9.910163
734,-10.000000,-0.090737,9.910951
735,-10.000000,-0.089950,9.911733
736,-10.000000,-0.089169,9.912508
737,-10.000000,-0.088393,9.913278
738,-10.000000,-0.087625,9.914042
739,-10.000000,-0.086862,9.914800
740,-10.000000,-0.086105,9.915552
741,-10.000000,-0.085354,9.916298
742,-10.000000,-0.084609,9.917038
743,-10.000000,-0.083869,9.917772
744,-10.000000,-0.083135,9.918501
745,-10.000000,-0.082408,9.919224
746,-10.000000,-0.081685,9.919941
747,-10.000000,-0.080969,9.920653
748,-10.000000,-0.080258,9.921359
749,-10.000000,-0.079553,9.922060
750,-10.000000,-0.078852,9.922755
751,-10.000000,-0.078158,9.923445
752,-10.000000,-0.077469,9.924129
753,-10.000000,-0.076786,9.924808
754,-10.000000,-0.076107,9.925481
755,-10.000000,-0.075434,9.926150
756,-10.000000,-0.074767,9.926813
757,-10.000000,-0.074104,9.927471
758,-10.000000,-0.073447,9.928124
759,-10.000000,-0.072795,9.928771
760,-10.000000,-0.072148,9.929414
761,-10.000000,-0.071506,9.930052
762,-10.000000,-0.070870,9.930684
763,-10.000000,-0.070237,9.931312
764,-10.000000,-0.069610,9.931934
765,-10.000000,-0.068989,9.932552
766,-10.000000,-0.068372,9.933165
767,-10.000000,-0.067759,9.933773
768,-10.000000,-0.067152,9.934377
769,-10.000000,-0.066549,9.934975
770,-10.000000,-0.065952,9.935569
771,-10.000000,-0.065357,9.936158
772,-10.000000,-0.064769,9.936743
773,-10.000000,-0.064185,9.937323
774,-10.000000,-0.063606,9.937898
775,-10.000000,-0.063031,9.938469
776,-10.000000,-0.062461,9.939036
777,-10.000000,-0.061895,9.939598
778,-10.000000,-0.061334,9.940155
779,-10.000000,-0.060777,9.940708
780,-10.000000,-0.060224,9.941257
781,-10.000000,-0.059677,9.941801
782,-10.000000,-0.059132,9.942342
783,-10.000000,-0.058593,9.942878
784,-10.000000,-0.058057,9.943409
785,-10.000000,-0.057527,9.943937
786,-10.000000,-0.057000,9.944460
787,-10.000000,-0.056476,9.944979
788,-10.000000,-0.055958,9.945494
789,-10.000000,-0.055443,9.946005
790,-10.000000,-0.054933,9.946512
791,-10.000000,-0.054427,9.947015
792,-10.000000,-0.053924,9.947514
793,-10.000000,-0.053426,9.948009
794,-10.000000,-0.052931,9.948501
795,-10.000000,-0.052441,9.948988
796,-10.000000,-0.051954,9.949471
797,-10.000000,-0.051471,9.949951
798,-10.000000,-0.050992,9.950427
799,-10.000000,-0.050517,9.950899
800,-10.000000,-0.050045,9.951367
801,-10.000000,-0.049578,9.951832
802,-10.000000,-0.049113,9.952292
803,-10.000000,-0.048653,9.952750
804,-10.000000,-0.048196,9.953203
805,-10.000000,-0.047743,9.953653
806,-10.000000,-0.047293,9.954100
807,-10.000000,-0.046848,9.954543
808,-10.000000,-0.046405,9.954982
809,-10.000000,-0.045966,9.955418
810,-10.000000,-0.045531,9.955851
811,-10.000000,-0.045098,9.956280
812,-10.000000,-0.044670,9.956705
813,-10.000000,-0.044245,9.957128
814,-10.000000,-0.043822,9.957547
815,-10.000000,-0.043404,9.957962
816,-10.000000,-0.042990,9.958375
817,-10.000000,-0.042577,9.958784
818,-10.000000,-0.042169,9.959189
819,-10.000000,-0.041764,9.959592
820,-10.000000,-0.041362,9.959991
821,-10.000000,-0.040963,9.960387
822,-10.000000,-0.040567,9.960780
823,-10.000000,-0.040175,9.961170
824,-10.000000,-0.039786,9.961557
825,-10.000000,-0.039398,9.961941
826,-10.000000,-0.039016,9.962321
827,-10.000000,-0.038635,9.962699
828,-10.000000,-0.038258,9.963074
829,-10.000000,-0.037883,9.963445
830,-10.000000,-0.037512,9.963814
831,-10.000000,-0.037144,9.964180
832,-10.000000,-0.036778,9.964543
833,-10.000000,-0.036416,9.964903
834,-10.000000,-0.036057,9.965260
835,-10.000000,-0.035700,9.965614
836,-10.000000,-0.035346,9.965965
837,-10.000000,-0.034995,9.966314
838,-10.000000,-0.034647,9.966660
839,-10.000000,-0.034301,9.967003
840,-10.000000,-0.033959,9.967343
841,-10.000000,-0.033619,9.967681
842,-10.000000,-0.033282,9.968015
843,-10.000000,-0.032947,9.968348
844,-10.000000,-0.032616,9.968677
845,-10.000000,-0.032287,9.969004
846,-10.000000,-0.031960,9.969329
847,-10.000000,-0.031636,9.969650
848,-10.000000,-0.031315,9.969969
849,-10.000000,-0.030996,9.970286
850,-10.000000,-0.030680,9.970600
851,-10.000000,-0.030366,9.970912
852,-10.000000,-0.030055,9.971221
853,-10.000000,-0.029746,9.971527
854,-10.000000,-0.029439,9.971831
855,-10.000000,-0.029136,9.972133
856,-10.000000,-0.028835,9.972432
857,-10.000000,-0.028536,9.972729
858,-10.000000,-0.028240,9.973024
859,-10.000000,-0.027945,9.973316
860,-10.000000,-0.027653,9.973606
861,-10.000000,-0.027363,9.973893
862,-10.000000,-0.027076,9.974179
863,-10.000000,-0.026791,9.974461
864,-10.000000,-0.026509,9.974742
865,-10.000000,-0.026229,9.975020
866,-10.000000,-0.025950,9.975297
867,-10.000000,-0.025675,9.975571
868,-10.000000,-0.025401,9.975842
869,-10.000000,-0.025129,9.976112
870,-10.000000,-0.024860,9.976379
871,-10.000000,-0.024593,9.976645
872,-10.000000,-0.024329,9.976908
873,-10.000000,-0.024065,9.977169
874,-10.000000,-0.023805,9.977428
875,-10.000000,-0.023546,9.977684
876,-10.000000,-0.023290,9.977939
877,-10.000000,-0.023035,9.978192
878,-10.000000,-0.022783,9.978443
879,-10.000000,-0.022532,9.978691
880,-10.000000,-0.022284,9.978938
881,-10.000000,-0.022037,9.979183
882,-10.000000,-0.021793,9.979425
883,-10.000000,-0.021551,9.979666
884,-10.000000,-0.021310,9.979905
885,-10.000000,-0.021072,9.980142
886,-10.000000,-0.020834,9.980377
887,-10.000000,-0.020600,9.980610
888,-10.000000,-0.020367,9.980841
889,-10.000000,-0.020136,9.981070
890,-10.000000,-0.019908,9.981298
891,-10.000000,-0.019680,9.981524
892,-10.000000,-0.019455,9.981747
893,-10.000000,-0.019231,9.981969
894,-10.000000,-0.019009,9.982190
895,-10.000000,-0.018789,9.982408
896,-10.000000,-0.018571,9.982625
897,-10.000000,-0.018354,9.982840
898,-10.000000,-0.018139,9.983053
899,-10.000000,-0.017928,9.983265
900,-10.000000,-0.017716,9.983475
901,-10.000000,-0.017506,9.983683
902,-10.000000,-0.017298,9.983889
903,-10.000000,-0.017092,9.984094
904,-10.000000,-0.016887,9.984297
905,-10.000000,-0.016684,9.984498
906,-10.000000,-0.016483,9.984698
907,-10.000000,-0.016284,9.984897
908,-10.000000,-0.016086,9.985093
909,-10.000000,-0.015889,9.985288
910,-10.000000,-0.015695,9.985482
911,-10.000000,-0.015500,9.985674
912,-10.000000,-0.015309,9.985864
913,-10.000000,-0.015119,9.986053
914,-10.000000,-0.014930,9.986240
915,-10.000000,-0.014744,9.986426
916,-10.000000,-0.014558,9.986610
917,-10.000000,-0.014374,9.986793
918,-10.000000,-0.014191,9.986974
919,-10.000000,-0.014010,9.987154
920,-10.000000,-0.013831,9.987332
921,-10.000000,-0.013652,9.987509
922,-10.000000,-0.013476,9.987685
923,-10.000000,-0.013301,9.987859
924,-10.000000,-0.013127,9.988032
925,-10.000000,-0.012954,9.988203
926,-10.000000,-0.012784,9.988373
927,-10.000000,-0.012613,9.988541
928,-10.000000,-0.012445,9.988708
929,-10.000000,-0.012278,9.988874
930,-10.000000,-0.012113,9.989039
931,-10.000000,-0.011948,9.989202
932,-10.000000,-0.011785,9.989363
933,-10.000000,-0.011624,9.989524
934,-10.000000,-0.011464,9.989683
935,-10.000000,-0.011305,9.989841
936,-10.000000,-0.011147,9.989998
937,-10.000000,-0.010990,9.990153
938,-10.000000,-0.010835,9.990307
939,-10.000000,-0.010681,9.990460
940,-10.000000,-0.010529,9.990611
941,-10.000000,-0.010377,9.990762
942,-10.000000,-0.010227,9.990911
943,-10.000000,-0.010078,9.991059
944,-10.000000,-0.009931,9.991205
945,-10.000000,-0.009784,9.991351
946,-10.000000,-0.009638,9.991495
947,-10.000000,-0.009494,9.991638
948,-10.000000,-0.009351,9.991780
949,-10.000000,-0.009210,9.991921
950,-10.000000,-0.009069,9.992061
951,-10.000000,-0.008930,9.992199
952,-10.000000,-0.008791,9.992337
953,-10.000000,-0.008654,9.992473
954,-10.000000,-0.008517,9.992608
955,-10.000000,-0.008383,9.992742
956,-10.000000,-0.008249,9.992875
957,-10.000000,-0.008116,9.993007
958,-10.000000,-0.007984,9.993138
959,-10.000000,-0.007853,9.993268
960,-10.000000,-0.007724,9.993397
961,-10.000000,-0.007595,9.993524
962,-10.000000,-0.007467,9.993651
963,-10.000000,-0.007341,9.993777
964,-10.000000,-0.007215,9.993901
965,-10.000000,-0.007091,9.994025
966,-10.000000,-0.006968,9.994147
967,-10.000000,-0.006846,9.994269
968,-10.000000,-0.006724,9.994390
969,-10.000000,-0.006604,9.994509
970,-10.000000,-0.006485,9.994628
